gi,hist_type,hist_var,taxid,curated
195063655,H3,TS_H3.4,7222,False
195063684,H3,TS_H3.4,7222,False
195063709,H3,TS_H3.4,7222,False
195063733,H3,TS_H3.4,7222,False
195066347,H3,TS_H3.4,7222,False
195066381,H3,TS_H3.4,7222,False
195066443,H3,TS_H3.4,7222,False
195066458,H3,TS_H3.4,7222,False
195075598,H3,TS_H3.4,7222,False
195076772,H3,TS_H3.4,7222,False
195076793,H3,TS_H3.4,7222,False
195084902,H3,TS_H3.4,7222,False
195084927,H3,TS_H3.4,7222,False
195092995,H3,TS_H3.4,7222,False
195093585,H3,TS_H3.4,7222,False
195094317,H3,TS_H3.4,7222,False
195095506,H3,TS_H3.4,7222,False
195097138,H3,TS_H3.4,7222,False
195099695,H3,TS_H3.4,7222,False
195099963,H3,TS_H3.4,7222,False
195103866,H3,TS_H3.4,7222,False
195108385,H3,TS_H3.4,7230,False
195108397,H3,TS_H3.4,7230,False
195108405,H3,TS_H3.4,7230,False
195108413,H3,TS_H3.4,7230,False
195115304,H3,TS_H3.4,7230,False
195115312,H3,TS_H3.4,7230,False
195115320,H3,TS_H3.4,7230,False
195116901,H3,TS_H3.4,7230,False
195137137,H3,TS_H3.4,7230,False
195137417,H3,TS_H3.4,7230,False
195139058,H3,TS_H3.4,7230,False
195140260,H3,TS_H3.4,7230,False
195144270,H3,TS_H3.4,7234,False
195144282,H3,TS_H3.4,7234,False
195144292,H3,TS_H3.4,7234,False
195144302,H3,TS_H3.4,7234,False
195178705,H3,TS_H3.4,7234,False
195188238,H3,TS_H3.4,7234,False
195190129,H3,TS_H3.4,7234,False
195356592,H3,TS_H3.4,7238,False
195356598,H3,TS_H3.4,7238,False
195356618,H3,TS_H3.4,7238,False
195356628,H3,TS_H3.4,7238,False
195356636,H3,TS_H3.4,7238,False
195356646,H3,TS_H3.4,7238,False
195357149,H3,TS_H3.4,7238,False
195357159,H3,TS_H3.4,7238,False
195357415,H3,TS_H3.4,7238,False
195357425,H3,TS_H3.4,7238,False
195357478,H3,TS_H3.4,7238,False
195357504,H3,TS_H3.4,7238,False
195357512,H3,TS_H3.4,7238,False
195357641,H3,TS_H3.4,7238,False
195358847,H3,TS_H3.4,7238,False
195359353,H3,TS_H3.4,7238,False
195359385,H3,TS_H3.4,7238,False
195359395,H3,TS_H3.4,7238,False
195359471,H3,TS_H3.4,7238,False
195359495,H3,TS_H3.4,7238,False
195359505,H3,TS_H3.4,7238,False
195359633,H3,TS_H3.4,7238,False
195361482,H3,TS_H3.4,7238,False
195361678,H3,TS_H3.4,7238,False
195361770,H3,TS_H3.4,7238,False
195361798,H3,TS_H3.4,7238,False
195363859,H3,TS_H3.4,7238,False
195364392,H3,TS_H3.4,7238,False
195364540,H3,TS_H3.4,7238,False
195365068,H3,TS_H3.4,7238,False
195366621,H3,TS_H3.4,7238,False
195366719,H3,TS_H3.4,7238,False
195366775,H3,TS_H3.4,7238,False
195367373,H3,TS_H3.4,7238,False
195368385,H3,TS_H3.4,7238,False
195368447,H3,TS_H3.4,7238,False
195368825,H3,TS_H3.4,7238,False
195368864,H3,TS_H3.4,7238,False
195369181,H3,TS_H3.4,7238,False
195369276,H3,TS_H3.4,7238,False
195370049,H3,TS_H3.4,7238,False
195370262,H3,TS_H3.4,7238,False
195371194,H3,TS_H3.4,7238,False
195371884,H3,TS_H3.4,7238,False
195372190,H3,TS_H3.4,7238,False
195372570,H3,TS_H3.4,7238,False
195372956,H3,TS_H3.4,7238,False
195373538,H3,TS_H3.4,7238,False
195374352,H3,TS_H3.4,7238,False
195387155,H3,TS_H3.4,7244,False
195387165,H3,TS_H3.4,7244,False
195387171,H3,TS_H3.4,7244,False
195388852,H3,TS_H3.4,7244,False
195388860,H3,TS_H3.4,7244,False
195388870,H3,TS_H3.4,7244,False
195388880,H3,TS_H3.4,7244,False
195388888,H3,TS_H3.4,7244,False
195388902,H3,TS_H3.4,7244,False
195388912,H3,TS_H3.4,7244,False
195403914,H3,TS_H3.4,7244,False
195404092,H3,TS_H3.4,7244,False
195404098,H3,TS_H3.4,7244,False
195404329,H3,TS_H3.4,7244,False
195404704,H3,TS_H3.4,7244,False
195405047,H3,TS_H3.4,7244,False
195406418,H3,TS_H3.4,7244,False
195406500,H3,TS_H3.4,7244,False
195409902,H3,TS_H3.4,7244,False
195414707,H3,TS_H3.4,7244,False
195418214,H3,TS_H3.4,7260,False
195442964,H3,TS_H3.4,7260,False
195442974,H3,TS_H3.4,7260,False
195458148,H3,TS_H3.4,7260,False
195468736,H3,TS_H3.4,7260,False
195557590,H3,TS_H3.4,7240,False
195559099,H3,TS_H3.4,7240,False
195559331,H3,TS_H3.4,7240,False
195559847,H3,TS_H3.4,7240,False
195559903,H3,TS_H3.4,7240,False
195560135,H3,TS_H3.4,7240,False
195560299,H3,TS_H3.4,7240,False
195561367,H3,TS_H3.4,7240,False
195561594,H3,TS_H3.4,7240,False
195562267,H3,TS_H3.4,7240,False
195562408,H3,TS_H3.4,7240,False
195562707,H3,TS_H3.4,7240,False
195563355,H3,TS_H3.4,7240,False
195564071,H3,TS_H3.4,7240,False
196005397,H3,TS_H3.4,10228,False
198424615,H3,TS_H3.4,7719,False
198424617,H3,TS_H3.4,7719,False
224170887,H3,TS_H3.4,59729,False
242020948,H3,TS_H3.4,121224,False
242020966,H3,TS_H3.4,121224,False
260782565,H3,TS_H3.4,7739,False
260782583,H3,TS_H3.4,7739,False
260801529,H3,TS_H3.4,7739,False
260801565,H3,TS_H3.4,7739,False
260801589,H3,TS_H3.4,7739,False
260801651,H3,TS_H3.4,7739,False
260801653,H3,TS_H3.4,7739,False
260801671,H3,TS_H3.4,7739,False
260801703,H3,TS_H3.4,7739,False
291222464,H3,TS_H3.4,10224,False
291224985,H3,TS_H3.4,10224,False
291225960,H3,TS_H3.4,10224,False
291226877,H3,TS_H3.4,10224,False
291233263,H3,TS_H3.4,10224,False
291235866,H3,TS_H3.4,10224,False
291236310,H3,TS_H3.4,10224,False
291236316,H3,TS_H3.4,10224,False
291236554,H3,TS_H3.4,10224,False
291241593,H3,TS_H3.4,10224,False
291242353,H3,TS_H3.4,10224,False
291243704,H3,TS_H3.4,10224,False
291243880,H3,TS_H3.4,10224,False
292628419,H3,TS_H3.4,7955,False
301624199,H3,TS_H3.4,8364,False
301626318,H3,TS_H3.4,8364,False
301628779,H3,TS_H3.4,8364,False
301631129,H3,TS_H3.4,8364,False
301631764,H3,TS_H3.4,8364,False
327272634,H3,TS_H3.4,28377,False
327279560,H3,TS_H3.4,28377,False
327285091,H3,TS_H3.4,28377,False
328713525,H3,TS_H3.4,7029,False
328725306,H3,TS_H3.4,7029,False
328791703,H3,TS_H3.4,7460,False
335287027,H3,TS_H3.4,9823,False
340385505,H3,TS_H3.4,400682,False
340708710,H3,TS_H3.4,30195,False
340708718,H3,TS_H3.4,30195,False
344275522,H3,TS_H3.4,9785,False
344275530,H3,TS_H3.4,9785,False
345319088,H3,TS_H3.4,9258,False
345481934,H3,TS_H3.4,7425,False
345486146,H3,TS_H3.4,7425,False
345486704,H3,TS_H3.4,7425,False
345782564,H3,TS_H3.4,9615,False
345782571,H3,TS_H3.4,9615,False
348527390,H3,TS_H3.4,8128,False
348527414,H3,TS_H3.4,8128,False
348543339,H3,TS_H3.4,8128,False
348543345,H3,TS_H3.4,8128,False
348544207,H3,TS_H3.4,8128,False
348545557,H3,TS_H3.4,8128,False
348545828,H3,TS_H3.4,8128,False
348554896,H3,TS_H3.4,10141,False
348586293,H3,TS_H3.4,10141,False
350413016,H3,TS_H3.4,132113,False
350413031,H3,TS_H3.4,132113,False
350419395,H3,TS_H3.4,132113,False
354480052,H3,TS_H3.4,10029,False
380028550,H3,TS_H3.4,7463,False
380028623,H3,TS_H3.4,7463,False
380028625,H3,TS_H3.4,7463,False
383864897,H3,TS_H3.4,143995,False
395533416,H3,TS_H3.4,9305,False
395757333,H3,TS_H3.4,9601,False
395856081,H3,TS_H3.4,30611,False
395863242,H3,TS_H3.4,30611,False
395863248,H3,TS_H3.4,30611,False
397474798,H3,TS_H3.4,9597,False
403302785,H3,TS_H3.4,39432,False
410908725,H3,TS_H3.4,31033,False
410908805,H3,TS_H3.4,31033,False
410927068,H3,TS_H3.4,31033,False
410931439,H3,TS_H3.4,31033,False
410931678,H3,TS_H3.4,31033,False
410932503,H3,TS_H3.4,31033,False
410932835,H3,TS_H3.4,31033,False
410932843,H3,TS_H3.4,31033,False
426331220,H3,TS_H3.4,9595,False
426331222,H3,TS_H3.4,9595,False
426331230,H3,TS_H3.4,9595,False
426331250,H3,TS_H3.4,9595,False
432895627,H3,TS_H3.4,8090,False
449481704,H3,TS_H3.4,59729,False
466084027,H3,TS_H3.4,9733,False
466084055,H3,TS_H3.4,9733,False
471416278,H3,TS_H3.4,127582,False
472369432,H3,TS_H3.4,9708,False
488540176,H3,TS_H3.4,9361,False
499028435,H3,TS_H3.4,106582,False
499051296,H3,TS_H3.4,106582,False
504153839,H3,TS_H3.4,9978,False
504153843,H3,TS_H3.4,9978,False
504153849,H3,TS_H3.4,9978,False
507574692,H3,TS_H3.4,51337,False
507633658,H3,TS_H3.4,10160,False
507633682,H3,TS_H3.4,10160,False
507649867,H3,TS_H3.4,10160,False
507683951,H3,TS_H3.4,10160,False
507707136,H3,TS_H3.4,9371,False
511927046,H3,TS_H3.4,9669,False
512823111,H3,TS_H3.4,8364,False
512836865,H3,TS_H3.4,8364,False
512850071,H3,TS_H3.4,8364,False
512860251,H3,TS_H3.4,8364,False
512876450,H3,TS_H3.4,8364,False
512876594,H3,TS_H3.4,8364,False
512876671,H3,TS_H3.4,8364,False
512876993,H3,TS_H3.4,8364,False
512877045,H3,TS_H3.4,8364,False
512938823,H3,TS_H3.4,7091,False
512938907,H3,TS_H3.4,7091,False
512938983,H3,TS_H3.4,7091,False
512939157,H3,TS_H3.4,7091,False
512939245,H3,TS_H3.4,7091,False
512984029,H3,TS_H3.4,10181,False
513158867,H3,TS_H3.4,9031,False
514478464,H3,TS_H3.4,10141,False
514478472,H3,TS_H3.4,10141,False
514714107,H3,TS_H3.4,8839,False
514714119,H3,TS_H3.4,8839,False
524911147,H3,TS_H3.4,6500,False
524983330,H3,TS_H3.4,59894,False
524983332,H3,TS_H3.4,59894,False
524983338,H3,TS_H3.4,59894,False
524983343,H3,TS_H3.4,59894,False
524983355,H3,TS_H3.4,59894,False
525031241,H3,TS_H3.4,59894,False
527264211,H3,TS_H3.4,13146,False
528522156,H3,TS_H3.4,7955,False
530644631,H3,TS_H3.4,8478,False
532091001,H3,TS_H3.4,43179,False
532091011,H3,TS_H3.4,43179,False
533171013,H3,TS_H3.4,34839,False
533180362,H3,TS_H3.4,34839,False
541977156,H3,TS_H3.4,345164,False
542143434,H3,TS_H3.4,44394,False
542235828,H3,TS_H3.4,8128,False
542244628,H3,TS_H3.4,8128,False
542252529,H3,TS_H3.4,8128,False
542255817,H3,TS_H3.4,8128,False
543348272,H3,TS_H3.4,181119,False
543348274,H3,TS_H3.4,181119,False
543348278,H3,TS_H3.4,181119,False
543348292,H3,TS_H3.4,181119,False
543348294,H3,TS_H3.4,181119,False
543369076,H3,TS_H3.4,181119,False
543369102,H3,TS_H3.4,181119,False
543369108,H3,TS_H3.4,181119,False
543748750,H3,TS_H3.4,8932,False
543748758,H3,TS_H3.4,8932,False
543748778,H3,TS_H3.4,8932,False
544402934,H3,TS_H3.4,9541,False
545528711,H3,TS_H3.4,9615,False
545823301,H3,TS_H3.4,9823,False
545823303,H3,TS_H3.4,9823,False
548380235,H3,TS_H3.4,303518,False
548503376,H3,TS_H3.4,303518,False
548521982,H3,TS_H3.4,303518,False
548555189,H3,TS_H3.4,303518,False
551519500,H3,TS_H3.4,8083,False
551527497,H3,TS_H3.4,8083,False
551532465,H3,TS_H3.4,8083,False
551532528,H3,TS_H3.4,8083,False
554853898,H3,TS_H3.4,8153,False
554880399,H3,TS_H3.4,8153,False
556727795,H3,TS_H3.4,59538,False
557258487,H3,TS_H3.4,38654,False
557258491,H3,TS_H3.4,38654,False
557282680,H3,TS_H3.4,38654,False
558153941,H3,TS_H3.4,59463,False
558175050,H3,TS_H3.4,13735,False
558175074,H3,TS_H3.4,13735,False
558175134,H3,TS_H3.4,13735,False
558187459,H3,TS_H3.4,13735,False
560920849,H3,TS_H3.4,419612,False
560934403,H3,TS_H3.4,419612,False
560989630,H3,TS_H3.4,30538,False
560995695,H3,TS_H3.4,30538,False
564259967,H3,TS_H3.4,8496,False
564261319,H3,TS_H3.4,8496,False
564319901,H3,TS_H3.4,10116,False
564391531,H3,TS_H3.4,10116,False
571506837,H3,TS_H3.4,7460,False
572304207,H3,TS_H3.4,7462,False
572310719,H3,TS_H3.4,7462,False
572310748,H3,TS_H3.4,7462,False
573966003,H3,TS_H3.4,4533,False
583971220,H3,TS_H3.4,32507,False
583971321,H3,TS_H3.4,32507,False
583971346,H3,TS_H3.4,32507,False
584027568,H3,TS_H3.4,32507,False
585198424,H3,TS_H3.4,9713,False
585198433,H3,TS_H3.4,9713,False
585686274,H3,TS_H3.4,10224,False
585719402,H3,TS_H3.4,28737,False
585719414,H3,TS_H3.4,28737,False
586461519,H3,TS_H3.4,185453,False
586461521,H3,TS_H3.4,185453,False
589939799,H3,TS_H3.4,230844,False
589961271,H3,TS_H3.4,230844,False
589961277,H3,TS_H3.4,230844,False
589961309,H3,TS_H3.4,230844,False
591351449,H3,TS_H3.4,8469,False
591379098,H3,TS_H3.4,8469,False
591379100,H3,TS_H3.4,8469,False
594049782,H3,TS_H3.4,89462,False
594049786,H3,TS_H3.4,89462,False
594659420,H3,TS_H3.4,310752,False
602632752,H3,TS_H3.4,176946,False
602632754,H3,TS_H3.4,176946,False
602641973,H3,TS_H3.4,176946,False
602653391,H3,TS_H3.4,176946,False
611994141,H3,TS_H3.4,13616,False
617412770,H3,TS_H3.4,48698,False
617430797,H3,TS_H3.4,48698,False
617430808,H3,TS_H3.4,48698,False
617467056,H3,TS_H3.4,48698,False
617470544,H3,TS_H3.4,48698,False
617507455,H3,TS_H3.4,48698,False
617641104,H3,TS_H3.4,9365,False
617653392,H3,TS_H3.4,9365,False
625197803,H3,TS_H3.4,10029,False
625285845,H3,TS_H3.4,10029,False
625285875,H3,TS_H3.4,10029,False
632988301,H3,TS_H3.4,7868,False
634876505,H3,TS_H3.4,1230840,False
634876514,H3,TS_H3.4,1230840,False
635148575,H3,TS_H3.4,60711,False
637335025,H3,TS_H3.4,28377,False
641651220,H3,TS_H3.4,7029,False
641651230,H3,TS_H3.4,7029,False
641779019,H3,TS_H3.4,8478,False
655846875,H3,TS_H3.4,9986,False
657546671,H3,TS_H3.4,144197,False
657577159,H3,TS_H3.4,144197,False
657580237,H3,TS_H3.4,144197,False
657747321,H3,TS_H3.4,244447,False
658832994,H3,TS_H3.4,8081,False
658873879,H3,TS_H3.4,8081,False
662208254,H3,TS_H3.4,121845,False
662210824,H3,TS_H3.4,121845,False
662217911,H3,TS_H3.4,121845,False
662217923,H3,TS_H3.4,121845,False
662217929,H3,TS_H3.4,121845,False
662221071,H3,TS_H3.4,121845,False
663242139,H3,TS_H3.4,9244,False
663259977,H3,TS_H3.4,9244,False
665789061,H3,TS_H3.4,69319,False
665789356,H3,TS_H3.4,69319,False
665789417,H3,TS_H3.4,69319,False
665795719,H3,TS_H3.4,69319,False
665796327,H3,TS_H3.4,69319,False
665801282,H3,TS_H3.4,69319,False
665805424,H3,TS_H3.4,69319,False
665808218,H3,TS_H3.4,69319,False
665816013,H3,TS_H3.4,69319,False
665818173,H3,TS_H3.4,69319,False
665818274,H3,TS_H3.4,69319,False
667308638,H3,TS_H3.4,482537,False
669284158,H3,TS_H3.4,85066,False
669284162,H3,TS_H3.4,85066,False
671006209,H3,TS_H3.4,29073,False
672030047,H3,TS_H3.4,10116,False
672043590,H3,TS_H3.4,10116,False
672081870,H3,TS_H3.4,10116,False
674038370,H3,TS_H3.4,1026970,False
674047955,H3,TS_H3.4,1026970,False
674047971,H3,TS_H3.4,1026970,False
674048007,H3,TS_H3.4,1026970,False
674069715,H3,TS_H3.4,1026970,False
675675705,H3,TS_H3.4,9597,False
675742314,H3,TS_H3.4,9483,False
675864346,H3,TS_H3.4,6412,False
675866758,H3,TS_H3.4,6412,False
675872026,H3,TS_H3.4,6412,False
675873718,H3,TS_H3.4,6412,False
676449657,H3,TS_H3.4,225164,False
676457420,H3,TS_H3.4,225164,False
676462767,H3,TS_H3.4,225164,False
676471182,H3,TS_H3.4,225164,False
676471831,H3,TS_H3.4,225164,False
676491856,H3,TS_H3.4,225164,False
676496607,H3,TS_H3.4,225164,False
683902462,H3,TS_H3.4,9135,False
683902471,H3,TS_H3.4,9135,False
683902505,H3,TS_H3.4,9135,False
685621949,H3,TS_H3.4,9555,False
686587779,H3,TS_H3.4,9233,False
686587801,H3,TS_H3.4,9233,False
686702489,H3,TS_H3.4,9601,False
688617752,H3,TS_H3.4,7955,False
688617769,H3,TS_H3.4,7955,False
694888364,H3,TS_H3.4,9598,False
694888375,H3,TS_H3.4,9598,False
697490616,H3,TS_H3.4,441894,False
697836125,H3,TS_H3.4,188379,False
699652955,H3,TS_H3.4,118200,False
699652989,H3,TS_H3.4,118200,False
699652994,H3,TS_H3.4,118200,False
699652999,H3,TS_H3.4,118200,False
704574905,H3,TS_H3.4,54374,False
719747963,H3,TS_H3.4,94827,False
719747967,H3,TS_H3.4,94827,False
719764138,H3,TS_H3.4,94827,False
719786837,H3,TS_H3.4,94827,False
719786844,H3,TS_H3.4,94827,False
724873258,H3,TS_H3.4,61622,False
724888636,H3,TS_H3.4,61622,False
724956266,H3,TS_H3.4,61622,False
727060617,H3,TS_H3.4,932674,False
727060621,H3,TS_H3.4,932674,False
727060637,H3,TS_H3.4,932674,False
727060646,H3,TS_H3.4,932674,False
729742421,H3,TS_H3.4,52644,False
729742437,H3,TS_H3.4,52644,False
729742445,H3,TS_H3.4,52644,False
731213042,H3,TS_H3.4,885580,False
731213681,H3,TS_H3.4,885580,False
731242531,H3,TS_H3.4,885580,False
733930528,H3,TS_H3.4,9103,False
734636000,H3,TS_H3.4,215358,False
734650529,H3,TS_H3.4,215358,False
734650633,H3,TS_H3.4,215358,False
741874381,H3,TS_H3.4,9913,False
742113226,H3,TS_H3.4,43346,False
742113260,H3,TS_H3.4,43346,False
743725729,H3,TS_H3.4,9837,False
746853978,H3,TS_H3.4,103372,False
746863045,H3,TS_H3.4,103372,False
749795301,H3,TS_H3.4,610380,False
751201233,H3,TS_H3.4,13686,False
751224784,H3,TS_H3.4,13686,False
752441781,H3,TS_H3.4,9646,False
752864857,H3,TS_H3.4,104421,False
752892504,H3,TS_H3.4,104421,False
752895249,H3,TS_H3.4,104421,False
755929555,H3,TS_H3.4,64838,False
755929829,H3,TS_H3.4,64838,False
755930180,H3,TS_H3.4,64838,False
759081265,H3,TS_H3.4,443821,False
762156998,H3,TS_H3.4,29159,False
762157015,H3,TS_H3.4,29159,False
765110647,H3,TS_H3.4,8090,False
765110725,H3,TS_H3.4,8090,False
765110862,H3,TS_H3.4,8090,False
765111239,H3,TS_H3.4,8090,False
765165596,H3,TS_H3.4,8090,False
766927396,H3,TS_H3.4,326594,False
766929288,H3,TS_H3.4,326594,False
766930792,H3,TS_H3.4,326594,False
766938604,H3,TS_H3.4,326594,False
766938616,H3,TS_H3.4,326594,False
768405563,H3,TS_H3.4,216574,False
768405571,H3,TS_H3.4,216574,False
768432973,H3,TS_H3.4,51655,False
768432981,H3,TS_H3.4,51655,False
768443066,H3,TS_H3.4,51655,False
768943341,H3,TS_H3.4,31033,False
768956295,H3,TS_H3.4,31033,False
768963506,H3,TS_H3.4,31033,False
768964346,H3,TS_H3.4,31033,False
768964458,H3,TS_H3.4,31033,False
769841792,H3,TS_H3.4,144034,False
769842888,H3,TS_H3.4,144034,False
769843890,H3,TS_H3.4,144034,False
769858372,H3,TS_H3.4,144034,False
780614707,H3,TS_H3.4,64793,False
780616267,H3,TS_H3.4,64793,False
795021693,H3,TS_H3.4,411798,False
795044347,H3,TS_H3.4,411798,False
795068523,H3,TS_H3.4,411798,False
795218502,H3,TS_H3.4,9568,False
795218510,H3,TS_H3.4,9568,False
795347223,H3,TS_H3.4,9531,False
795347231,H3,TS_H3.4,9531,False
795634273,H3,TS_H3.4,9545,False
801384796,H3,TS_H3.4,12957,False
801384948,H3,TS_H3.4,12957,False
801397376,H3,TS_H3.4,12957,False
802988759,H3,TS_H3.4,9940,False
803317048,H3,TS_H3.4,9938,False
803317060,H3,TS_H3.4,9938,False
808113474,H3,TS_H3.4,30195,False
815813251,H3,TS_H3.4,83485,False
815814390,H3,TS_H3.4,83485,False
815816318,H3,TS_H3.4,83485,False
815912292,H3,TS_H3.4,132113,False
817071404,H3,TS_H3.4,37344,False
817085045,H3,TS_H3.4,37344,False
817085047,H3,TS_H3.4,37344,False
817085344,H3,TS_H3.4,37344,False
817085546,H3,TS_H3.4,37344,False
817210282,H3,TS_H3.4,222816,False
817216773,H3,TS_H3.4,222816,False
817223423,H3,TS_H3.4,222816,False
817283062,H3,TS_H3.4,37293,False
817283068,H3,TS_H3.4,37293,False
817344098,H3,TS_H3.4,37293,False
820982868,H3,TS_H3.4,10160,False
821482346,H3,TS_H3.4,9305,False
821484776,H3,TS_H3.4,9305,False
823454438,H3,TS_H3.4,59729,False
823454447,H3,TS_H3.4,59729,False
823454461,H3,TS_H3.4,59729,False
826334634,H3,TS_H3.4,379532,False
826418858,H3,TS_H3.4,307658,False
826460175,H3,TS_H3.4,307658,False
827563636,H3,TS_H3.4,7091,False
831243754,H3,TS_H3.4,30611,False
831276111,H3,TS_H3.4,7950,False
831277890,H3,TS_H3.4,7950,False
831277922,H3,TS_H3.4,7950,False
831283408,H3,TS_H3.4,7950,False
831284106,H3,TS_H3.4,7950,False
831284236,H3,TS_H3.4,7950,False
831289863,H3,TS_H3.4,7950,False
831292710,H3,TS_H3.4,7950,False
831292712,H3,TS_H3.4,7950,False
831294293,H3,TS_H3.4,7950,False
831301109,H3,TS_H3.4,7950,False
831304699,H3,TS_H3.4,7950,False
831309952,H3,TS_H3.4,7950,False
831323528,H3,TS_H3.4,7950,False
831480502,H3,TS_H3.4,8078,False
831482739,H3,TS_H3.4,8078,False
831510296,H3,TS_H3.4,8078,False
835939597,H3,TS_H3.4,106582,False
847042692,H3,TS_H3.4,51337,False
847122714,H3,TS_H3.4,8364,False
847122716,H3,TS_H3.4,8364,False
847122718,H3,TS_H3.4,8364,False
847122721,H3,TS_H3.4,8364,False
847122724,H3,TS_H3.4,8364,False
847122727,H3,TS_H3.4,8364,False
847170665,H3,TS_H3.4,8364,False
847171519,H3,TS_H3.4,8364,False
847171522,H3,TS_H3.4,8364,False
847172104,H3,TS_H3.4,8364,False
847173898,H3,TS_H3.4,8364,False
852745386,H3,TS_H3.4,10020,False
852792734,H3,TS_H3.4,10020,False
852803845,H3,TS_H3.4,10020,False
852810174,H3,TS_H3.4,10020,False
861442742,H3,TS_H3.4,10181,False
874453158,H3,TS_H3.4,8839,False
880865575,H3,TS_H3.4,10036,False
884911557,H3,TS_H3.4,10141,False
902871123,H3,TS_H3.4,381198,False
908518527,H3,TS_H3.4,8128,False
908518838,H3,TS_H3.4,8128,False
909566581,H3,TS_H3.4,76194,False
909797409,H3,TS_H3.4,8954,False
913329980,H3,TS_H3.4,680683,False
913501868,H3,TS_H3.4,79684,False
918633086,H3,TS_H3.4,34839,False
918633088,H3,TS_H3.4,34839,False
918633090,H3,TS_H3.4,34839,False
918996917,H3,TS_H3.4,7574,False
919069131,H3,TS_H3.4,7574,False
919069156,H3,TS_H3.4,7574,False
919069611,H3,TS_H3.4,7574,False
919082148,H3,TS_H3.4,7574,False
46397771,H3,TS_H3.4,7227,False
55977046,H3,TS_H3.4,8855,False
55977049,H3,TS_H3.4,8022,False
55977050,H3,TS_H3.4,6359,False
55977051,H3,TS_H3.4,7224,False
55977052,H3,TS_H3.4,6832,False
55977053,H3,TS_H3.4,7155,False
55977054,H3,TS_H3.4,6431,False
55977059,H3,TS_H3.4,10090,False
55977060,H3,TS_H3.4,9031,False
55977061,H3,TS_H3.4,8355,False
74758899,H3,TS_H3.4,9606,False
81911078,H3,TS_H3.4,10093,False
82249441,H3,TS_H3.4,7955,False
116248095,H3,TS_H3.4,8364,False
116256314,H3,TS_H3.4,9913,False
116256315,H3,TS_H3.4,7973,False
116256316,H3,TS_H3.4,30489,False
103050,H3,TS_H3.4,7224,False
1078925,H3,TS_H3.4,6431,False
1085856,H3,TS_H3.4,6832,False
2119005,H3,TS_H3.4,7155,False
2119021,H3,TS_H3.4,10093,False
6980691,H3,TS_H3.4,9031,False
7767074,H3,TS_H3.4,9031,False
7767078,H3,TS_H3.4,9031,False
13096387,H3,TS_H3.4,9031,False
13096391,H3,TS_H3.4,9031,False
51247791,H3,TS_H3.4,9031,False
51247795,H3,TS_H3.4,9031,False
75766312,H3,TS_H3.4,9031,False
75766316,H3,TS_H3.4,9031,False
109157556,H3,TS_H3.4,8355,False
109157559,H3,TS_H3.4,8355,False
530537679,H3,TS_H3.4,8355,False
530537683,H3,TS_H3.4,8355,False
597960099,H3,TS_H3.4,8355,False
597960103,H3,TS_H3.4,8355,False
756142921,H3,TS_H3.4,7227,False
14269420,H3,TS_H3.4,7186,False
7083,H3,TS_H3.4,7154,False
7433,H3,TS_H3.4,7224,False
7439,H3,TS_H3.4,7224,False
9821,H3,TS_H3.4,6359,False
10615,H3,TS_H3.4,6832,False
